Tiempo ,CONTROL,PID,ANGULO,REFERENCIA,PERTURBACION
13.54,1.803,1.603,0.644,0.6,0.2
13.56,1.798,1.598,0.644,0.6,0.2
13.58,1.794,1.594,0.644,0.6,0.2
13.6,1.796,1.596,0.642,0.6,0.2
13.62,1.791,1.591,0.642,0.6,0.2
13.64,1.787,1.587,0.642,0.6,0.2
13.66,1.789,1.589,0.641,0.6,0.2
13.68,1.785,1.585,0.641,0.6,0.2
13.7,1.782,1.582,0.641,0.6,0.2
13.72,1.784,1.584,0.639,0.6,0.2
13.74,1.78,1.58,0.639,0.6,0.2
13.76,1.782,1.582,0.637,0.6,0.2
13.78,1.778,1.578,0.637,0.6,0.2
13.8,1.779,1.579,0.635,0.6,0.2
13.82,1.775,1.575,0.635,0.6,0.2
13.84,1.772,1.572,0.635,0.6,0.2
13.86,1.774,1.574,0.634,0.6,0.2
13.88,1.77,1.57,0.634,0.6,0.2
13.9,1.772,1.572,0.632,0.6,0.2
13.92,1.768,1.568,0.632,0.6,0.2
13.94,1.77,1.57,0.63,0.6,0.2
13.96,1.765,1.565,0.63,0.6,0.2
13.98,1.767,1.567,0.628,0.6,0.2
14.0,1.763,1.563,0.628,0.6,0.2
14.02,1.765,1.565,0.627,0.6,0.2
14.04,1.761,1.561,0.627,0.6,0.2
14.06,1.762,1.562,0.625,0.6,0.2
14.08,1.758,1.558,0.625,0.6,0.2
14.1,1.76,1.56,0.623,0.6,0.2
14.12,1.755,1.555,0.623,0.6,0.2
14.14,1.757,1.557,0.621,0.6,0.2
14.16,1.758,1.558,0.62,0.6,0.2
14.18,1.754,1.554,0.62,0.6,0.2
14.2,1.755,1.555,0.618,0.6,0.2
14.22,1.75,1.55,0.618,0.6,0.2
14.24,1.752,1.552,0.616,0.6,0.2
14.26,1.747,1.547,0.616,0.6,0.2
14.28,1.749,1.549,0.614,0.6,0.2
14.3,1.744,1.544,0.614,0.6,0.2
14.32,1.746,1.546,0.613,0.6,0.2
14.34,1.741,1.541,0.613,0.6,0.2
14.36,1.737,1.537,0.613,0.6,0.2
14.38,1.739,1.539,0.611,0.6,0.2
14.4,1.735,1.535,0.611,0.6,0.2
14.42,1.731,1.531,0.611,0.6,0.2
14.44,1.733,1.533,0.609,0.6,0.2
14.46,1.73,1.53,0.609,0.6,0.2
14.48,1.726,1.526,0.609,0.6,0.2
14.5,1.728,1.528,0.607,0.6,0.2
14.52,1.725,1.525,0.607,0.6,0.2
14.54,1.722,1.522,0.607,0.6,0.2
14.56,1.724,1.524,0.606,0.6,0.2
14.58,1.721,1.521,0.606,0.6,0.2
14.6,1.718,1.518,0.606,0.6,0.2
14.62,1.715,1.515,0.606,0.6,0.2
14.64,1.718,1.518,0.604,0.6,0.2
14.66,1.715,1.515,0.604,0.6,0.2
14.68,1.712,1.512,0.604,0.6,0.2
14.7,1.709,1.509,0.604,0.6,0.2
14.72,1.713,1.513,0.602,0.6,0.2
14.74,1.71,1.51,0.602,0.6,0.2
14.76,1.707,1.507,0.602,0.6,0.2
14.78,1.705,1.505,0.602,0.6,0.2
14.8,1.708,1.508,0.6,0.6,0.2
14.82,1.706,1.506,0.6,0.6,0.2
14.84,1.703,1.503,0.6,0.6,0.2
14.86,1.707,1.507,0.599,0.6,0.2
14.88,1.704,1.504,0.599,0.6,0.2
14.9,1.702,1.502,0.599,0.6,0.2
14.92,1.705,1.505,0.597,0.6,0.2
14.94,1.702,1.502,0.597,0.6,0.2
14.96,1.7,1.5,0.597,0.6,0.2
14.98,1.703,1.503,0.595,0.6,0.2
15.0,1.7,1.5,0.595,0.6,0.2
15.02,1.703,1.503,0.593,0.6,0.2
15.04,1.7,1.5,0.593,0.6,0.2
15.06,1.698,1.498,0.593,0.6,0.2
15.08,1.701,1.501,0.592,0.6,0.2
15.1,1.698,1.498,0.592,0.6,0.2
15.12,1.701,1.501,0.59,0.6,0.2
15.14,1.698,1.498,0.59,0.6,0.2
15.16,1.701,1.501,0.588,0.6,0.2
15.18,1.698,1.498,0.588,0.6,0.2
15.2,1.695,1.495,0.588,0.6,0.2
15.22,1.698,1.498,0.586,0.6,0.2
15.24,1.695,1.495,0.586,0.6,0.2
15.26,1.692,1.492,0.586,0.6,0.2
15.28,1.695,1.495,0.585,0.6,0.2
15.3,1.692,1.492,0.585,0.6,0.2
15.32,1.689,1.489,0.585,0.6,0.2
15.34,1.692,1.492,0.583,0.6,0.2
15.36,1.689,1.489,0.583,0.6,0.2
15.38,1.687,1.487,0.583,0.6,0.2
15.4,1.685,1.485,0.583,0.6,0.2
15.42,1.682,1.482,0.583,0.6,0.2
15.44,1.686,1.486,0.581,0.6,0.2
15.46,1.684,1.484,0.581,0.6,0.2
15.48,1.682,1.482,0.581,0.6,0.2
15.5,1.68,1.48,0.581,0.6,0.2
15.52,1.678,1.478,0.581,0.6,0.2
15.54,1.676,1.476,0.581,0.6,0.2
15.56,1.675,1.475,0.581,0.6,0.2
15.58,1.674,1.474,0.581,0.6,0.2
15.6,1.673,1.473,0.581,0.6,0.2
15.62,1.672,1.472,0.581,0.6,0.2
15.64,1.671,1.471,0.581,0.6,0.2
15.66,1.67,1.47,0.581,0.6,0.2
15.68,1.669,1.469,0.581,0.6,0.2
15.7,1.669,1.469,0.581,0.6,0.2
15.72,1.668,1.468,0.581,0.6,0.2
15.74,1.674,1.474,0.579,0.6,0.2
15.76,1.672,1.472,0.579,0.6,0.2
15.78,1.671,1.471,0.579,0.6,0.2
15.8,1.671,1.471,0.579,0.6,0.2
15.82,1.67,1.47,0.579,0.6,0.2
15.84,1.669,1.469,0.579,0.6,0.2
15.86,1.674,1.474,0.578,0.6,0.2
15.88,1.673,1.473,0.578,0.6,0.2
15.9,1.672,1.472,0.578,0.6,0.2
15.92,1.671,1.471,0.578,0.6,0.2
15.94,1.676,1.476,0.576,0.6,0.2
15.96,1.675,1.475,0.576,0.6,0.2
15.98,1.673,1.473,0.576,0.6,0.2
16.0,1.672,1.472,0.576,0.6,0.2
16.02,1.677,1.477,0.574,0.6,0.2
16.04,1.675,1.475,0.574,0.6,0.2
16.06,1.674,1.474,0.574,0.6,0.2
16.08,1.673,1.473,0.574,0.6,0.2
16.1,1.672,1.472,0.574,0.6,0.2
16.12,1.676,1.476,0.572,0.6,0.2
16.14,1.675,1.475,0.572,0.6,0.2
16.16,1.673,1.473,0.572,0.6,0.2
16.18,1.672,1.472,0.572,0.6,0.2
16.2,1.677,1.477,0.571,0.6,0.2
16.22,1.675,1.475,0.571,0.6,0.2
16.24,1.674,1.474,0.571,0.6,0.2
16.26,1.672,1.472,0.571,0.6,0.2
16.28,1.671,1.471,0.571,0.6,0.2
16.3,1.67,1.47,0.571,0.6,0.2
16.32,1.675,1.475,0.569,0.6,0.2
16.34,1.674,1.474,0.569,0.6,0.2
16.36,1.672,1.472,0.569,0.6,0.2
16.38,1.671,1.471,0.569,0.6,0.2
16.4,1.67,1.47,0.569,0.6,0.2
16.42,1.669,1.469,0.569,0.6,0.2
16.44,1.669,1.469,0.569,0.6,0.2
16.46,1.668,1.468,0.569,0.6,0.2
16.48,1.673,1.473,0.567,0.6,0.2
16.5,1.672,1.472,0.567,0.6,0.2
16.52,1.671,1.471,0.567,0.6,0.2
16.54,1.67,1.47,0.567,0.6,0.2
16.56,1.67,1.47,0.567,0.6,0.2
16.58,1.669,1.469,0.567,0.6,0.2
16.6,1.663,1.463,0.569,0.6,0.2
16.62,1.663,1.463,0.569,0.6,0.2
16.64,1.663,1.463,0.569,0.6,0.2
16.66,1.664,1.464,0.569,0.6,0.2
16.68,1.664,1.464,0.569,0.6,0.2
16.7,1.664,1.464,0.569,0.6,0.2
16.72,1.665,1.465,0.569,0.6,0.2
16.74,1.665,1.465,0.569,0.6,0.2
16.76,1.665,1.465,0.569,0.6,0.2
16.78,1.666,1.466,0.569,0.6,0.2
16.8,1.66,1.46,0.571,0.6,0.2
16.82,1.662,1.462,0.571,0.6,0.2
16.84,1.663,1.463,0.571,0.6,0.2
16.86,1.664,1.464,0.571,0.6,0.2
16.88,1.664,1.464,0.571,0.6,0.2
16.9,1.665,1.465,0.571,0.6,0.2
16.92,1.666,1.466,0.571,0.6,0.2
16.94,1.667,1.467,0.571,0.6,0.2
16.96,1.668,1.468,0.571,0.6,0.2
16.98,1.668,1.468,0.571,0.6,0.2
17.0,1.669,1.469,0.571,0.6,0.2
17.02,1.67,1.47,0.571,0.6,0.2
17.04,1.67,1.47,0.571,0.6,0.2
17.06,1.671,1.471,0.571,0.6,0.2
17.08,1.666,1.466,0.572,0.6,0.2
17.1,1.667,1.467,0.572,0.6,0.2
17.12,1.669,1.469,0.572,0.6,0.2
17.14,1.67,1.47,0.572,0.6,0.2
17.16,1.671,1.471,0.572,0.6,0.2
17.18,1.672,1.472,0.572,0.6,0.2
17.2,1.673,1.473,0.572,0.6,0.2
17.22,1.674,1.474,0.572,0.6,0.2
17.24,1.675,1.475,0.572,0.6,0.2
17.26,1.675,1.475,0.572,0.6,0.2
17.28,1.676,1.476,0.572,0.6,0.2
17.3,1.677,1.477,0.572,0.6,0.2
17.32,1.678,1.478,0.572,0.6,0.2
17.34,1.684,1.484,0.571,0.6,0.2
17.36,1.684,1.484,0.571,0.6,0.2
17.38,1.684,1.484,0.571,0.6,0.2
17.4,1.684,1.484,0.571,0.6,0.2
17.42,1.684,1.484,0.571,0.6,0.2
17.44,1.684,1.484,0.571,0.6,0.2
17.46,1.684,1.484,0.571,0.6,0.2
17.48,1.684,1.484,0.571,0.6,0.2
17.5,1.685,1.485,0.571,0.6,0.2
17.52,1.685,1.485,0.571,0.6,0.2
17.54,1.685,1.485,0.571,0.6,0.2
17.56,1.68,1.48,0.572,0.6,0.2
17.58,1.681,1.481,0.572,0.6,0.2
17.6,1.682,1.482,0.572,0.6,0.2
17.62,1.682,1.482,0.572,0.6,0.2
17.64,1.678,1.478,0.574,0.6,0.2
17.66,1.679,1.479,0.574,0.6,0.2
17.68,1.681,1.481,0.574,0.6,0.2
17.7,1.676,1.476,0.576,0.6,0.2
17.72,1.678,1.478,0.576,0.6,0.2
17.74,1.68,1.48,0.576,0.6,0.2
17.76,1.676,1.476,0.578,0.6,0.2
17.78,1.678,1.478,0.578,0.6,0.2
17.8,1.675,1.475,0.579,0.6,0.2
17.82,1.677,1.477,0.579,0.6,0.2
17.84,1.68,1.48,0.579,0.6,0.2
17.86,1.682,1.482,0.579,0.6,0.2
17.88,1.678,1.478,0.581,0.6,0.2
17.9,1.681,1.481,0.581,0.6,0.2
17.92,1.683,1.483,0.581,0.6,0.2
17.94,1.685,1.485,0.581,0.6,0.2
17.96,1.687,1.487,0.581,0.6,0.2
17.98,1.689,1.489,0.581,0.6,0.2
18.0,1.685,1.485,0.583,0.6,0.2
18.02,1.688,1.488,0.583,0.6,0.2
18.04,1.69,1.49,0.583,0.6,0.2
18.06,1.692,1.492,0.583,0.6,0.2
18.08,1.693,1.493,0.583,0.6,0.2
18.1,1.695,1.495,0.583,0.6,0.2
18.12,1.697,1.497,0.583,0.6,0.2
18.14,1.698,1.498,0.583,0.6,0.2
18.16,1.694,1.494,0.585,0.6,0.2
18.18,1.696,1.496,0.585,0.6,0.2
18.2,1.697,1.497,0.585,0.6,0.2
18.22,1.699,1.499,0.585,0.6,0.2
18.24,1.7,1.5,0.585,0.6,0.2
18.26,1.702,1.502,0.585,0.6,0.2
18.28,1.703,1.503,0.585,0.6,0.2
18.3,1.699,1.499,0.586,0.6,0.2
18.32,1.7,1.5,0.586,0.6,0.2
18.34,1.702,1.502,0.586,0.6,0.2
18.36,1.703,1.503,0.586,0.6,0.2
18.38,1.705,1.505,0.586,0.6,0.2
18.4,1.706,1.506,0.586,0.6,0.2
18.42,1.707,1.507,0.586,0.6,0.2
18.44,1.708,1.508,0.586,0.6,0.2
18.46,1.709,1.509,0.586,0.6,0.2
18.48,1.705,1.505,0.588,0.6,0.2
18.5,1.706,1.506,0.588,0.6,0.2
18.52,1.708,1.508,0.588,0.6,0.2
18.54,1.709,1.509,0.588,0.6,0.2
18.56,1.71,1.51,0.588,0.6,0.2
18.58,1.711,1.511,0.588,0.6,0.2
18.6,1.713,1.513,0.588,0.6,0.2
18.62,1.713,1.513,0.588,0.6,0.2
18.64,1.72,1.52,0.586,0.6,0.2
18.66,1.72,1.52,0.586,0.6,0.2
18.68,1.72,1.52,0.586,0.6,0.2
18.7,1.72,1.52,0.586,0.6,0.2
18.72,1.72,1.52,0.586,0.6,0.2
18.74,1.721,1.521,0.586,0.6,0.2
18.76,1.721,1.521,0.586,0.6,0.2
18.78,1.721,1.521,0.586,0.6,0.2
18.8,1.721,1.521,0.586,0.6,0.2
18.82,1.721,1.521,0.586,0.6,0.2
18.84,1.721,1.521,0.586,0.6,0.2
18.86,1.722,1.522,0.586,0.6,0.2
18.88,1.722,1.522,0.586,0.6,0.2
18.9,1.716,1.516,0.588,0.6,0.2
18.92,1.717,1.517,0.588,0.6,0.2
18.94,1.718,1.518,0.588,0.6,0.2
18.96,1.719,1.519,0.588,0.6,0.2
18.98,1.719,1.519,0.588,0.6,0.2
19.0,1.715,1.515,0.59,0.6,0.2
19.02,1.716,1.516,0.59,0.6,0.2
19.04,1.717,1.517,0.59,0.6,0.2
19.06,1.713,1.513,0.592,0.6,0.2
19.08,1.714,1.514,0.592,0.6,0.2
19.1,1.716,1.516,0.592,0.6,0.2
19.12,1.712,1.512,0.593,0.6,0.2
19.14,1.714,1.514,0.593,0.6,0.2
19.16,1.71,1.51,0.595,0.6,0.2
19.18,1.712,1.512,0.595,0.6,0.2
19.2,1.709,1.509,0.597,0.6,0.2
19.22,1.712,1.512,0.597,0.6,0.2
19.24,1.714,1.514,0.597,0.6,0.2
19.26,1.711,1.511,0.599,0.6,0.2
19.28,1.714,1.514,0.599,0.6,0.2
19.3,1.716,1.516,0.599,0.6,0.2
19.32,1.713,1.513,0.6,0.6,0.2
19.34,1.716,1.516,0.6,0.6,0.2
19.36,1.718,1.518,0.6,0.6,0.2
19.38,1.72,1.52,0.6,0.6,0.2
19.4,1.717,1.517,0.602,0.6,0.2
19.42,1.719,1.519,0.602,0.6,0.2
19.44,1.722,1.522,0.602,0.6,0.2
19.46,1.724,1.524,0.602,0.6,0.2
19.48,1.726,1.526,0.602,0.6,0.2
19.5,1.728,1.528,0.602,0.6,0.2
19.52,1.729,1.529,0.602,0.6,0.2
19.54,1.731,1.531,0.602,0.6,0.2
19.56,1.732,1.532,0.602,0.6,0.2
19.58,1.733,1.533,0.602,0.6,0.2
19.6,1.734,1.534,0.602,0.6,0.2
19.62,1.735,1.535,0.602,0.6,0.2
19.64,1.736,1.536,0.602,0.6,0.2
19.66,1.737,1.537,0.602,0.6,0.2
19.68,1.743,1.543,0.6,0.6,0.2
19.7,1.743,1.543,0.6,0.6,0.2
19.72,1.743,1.543,0.6,0.6,0.2
19.74,1.743,1.543,0.6,0.6,0.2
19.76,1.743,1.543,0.6,0.6,0.2
19.78,1.749,1.549,0.599,0.6,0.2
19.8,1.748,1.548,0.599,0.6,0.2
19.82,1.747,1.547,0.599,0.6,0.2
19.84,1.752,1.552,0.597,0.6,0.2
19.86,1.751,1.551,0.597,0.6,0.2
19.88,1.75,1.55,0.597,0.6,0.2
19.9,1.749,1.549,0.597,0.6,0.2
19.92,1.753,1.553,0.595,0.6,0.2
19.94,1.752,1.552,0.595,0.6,0.2
19.96,1.751,1.551,0.595,0.6,0.2
19.98,1.749,1.549,0.595,0.6,0.2
20.0,1.748,1.548,0.595,0.6,0.2
20.02,1.547,1.547,0.595,0.6,0.0
20.04,1.546,1.546,0.595,0.6,0.0
20.06,1.545,1.545,0.595,0.6,0.0
20.08,1.55,1.55,0.593,0.6,0.0
20.1,1.549,1.549,0.593,0.6,0.0
20.12,1.548,1.548,0.593,0.6,0.0
20.14,1.546,1.546,0.593,0.6,0.0
20.16,1.551,1.551,0.592,0.6,0.0
20.18,1.555,1.555,0.59,0.6,0.0
20.2,1.558,1.558,0.588,0.6,0.0
20.22,1.561,1.561,0.586,0.6,0.0
20.24,1.564,1.564,0.585,0.6,0.0
20.26,1.571,1.571,0.581,0.6,0.0
20.28,1.578,1.578,0.578,0.6,0.0
20.3,1.584,1.584,0.574,0.6,0.0
20.32,1.588,1.588,0.571,0.6,0.0
20.34,1.592,1.592,0.567,0.6,0.0
20.36,1.596,1.596,0.564,0.6,0.0
20.38,1.598,1.598,0.56,0.6,0.0
20.4,1.606,1.606,0.555,0.6,0.0
20.42,1.607,1.607,0.552,0.6,0.0
20.44,1.613,1.613,0.546,0.6,0.0
20.46,1.612,1.612,0.543,0.6,0.0
20.48,1.617,1.617,0.538,0.6,0.0
20.5,1.615,1.615,0.534,0.6,0.0
20.52,1.618,1.618,0.529,0.6,0.0
20.54,1.615,1.615,0.525,0.6,0.0
20.56,1.618,1.618,0.52,0.6,0.0
20.58,1.615,1.615,0.517,0.6,0.0
20.6,1.611,1.611,0.513,0.6,0.0
20.62,1.608,1.608,0.51,0.6,0.0
20.64,1.604,1.604,0.506,0.6,0.0
20.66,1.601,1.601,0.503,0.6,0.0
20.68,1.592,1.592,0.501,0.6,0.0
20.7,1.589,1.589,0.497,0.6,0.0
20.72,1.581,1.581,0.496,0.6,0.0
20.74,1.573,1.573,0.494,0.6,0.0
20.76,1.566,1.566,0.492,0.6,0.0
20.78,1.554,1.554,0.492,0.6,0.0
20.8,1.549,1.549,0.49,0.6,0.0
20.82,1.539,1.539,0.49,0.6,0.0
20.84,1.53,1.53,0.49,0.6,0.0
20.86,1.522,1.522,0.49,0.6,0.0
20.88,1.514,1.514,0.49,0.6,0.0
20.9,1.508,1.508,0.49,0.6,0.0
20.92,1.502,1.502,0.49,0.6,0.0
20.94,1.491,1.491,0.492,0.6,0.0
20.96,1.488,1.488,0.492,0.6,0.0
20.98,1.479,1.479,0.494,0.6,0.0
21.0,1.476,1.476,0.494,0.6,0.0
21.02,1.469,1.469,0.496,0.6,0.0
21.04,1.468,1.468,0.496,0.6,0.0
21.06,1.462,1.462,0.497,0.6,0.0
21.08,1.457,1.457,0.499,0.6,0.0
21.1,1.452,1.452,0.501,0.6,0.0
21.12,1.454,1.454,0.501,0.6,0.0
21.14,1.45,1.45,0.503,0.6,0.0
21.16,1.453,1.453,0.503,0.6,0.0
21.18,1.45,1.45,0.504,0.6,0.0
21.2,1.452,1.452,0.504,0.6,0.0
21.22,1.45,1.45,0.506,0.6,0.0
21.24,1.453,1.453,0.506,0.6,0.0
21.26,1.456,1.456,0.506,0.6,0.0
21.28,1.459,1.459,0.506,0.6,0.0
21.3,1.462,1.462,0.506,0.6,0.0
21.32,1.465,1.465,0.506,0.6,0.0
21.34,1.468,1.468,0.506,0.6,0.0
21.36,1.47,1.47,0.506,0.6,0.0
21.38,1.478,1.478,0.504,0.6,0.0
21.4,1.48,1.48,0.504,0.6,0.0
21.42,1.487,1.487,0.503,0.6,0.0
21.44,1.488,1.488,0.503,0.6,0.0
21.46,1.494,1.494,0.501,0.6,0.0
21.48,1.495,1.495,0.501,0.6,0.0
21.5,1.501,1.501,0.499,0.6,0.0
21.52,1.506,1.506,0.497,0.6,0.0
21.54,1.505,1.505,0.497,0.6,0.0
21.56,1.51,1.51,0.496,0.6,0.0
21.58,1.515,1.515,0.494,0.6,0.0
21.6,1.519,1.519,0.492,0.6,0.0
21.62,1.517,1.517,0.492,0.6,0.0
21.64,1.52,1.52,0.49,0.6,0.0
21.66,1.518,1.518,0.49,0.6,0.0
21.68,1.522,1.522,0.489,0.6,0.0
21.7,1.52,1.52,0.489,0.6,0.0
21.72,1.524,1.524,0.487,0.6,0.0
21.74,1.522,1.522,0.487,0.6,0.0
21.76,1.52,1.52,0.487,0.6,0.0
21.78,1.524,1.524,0.485,0.6,0.0
21.8,1.522,1.522,0.485,0.6,0.0
21.82,1.52,1.52,0.485,0.6,0.0
21.84,1.519,1.519,0.485,0.6,0.0
21.86,1.512,1.512,0.487,0.6,0.0
21.88,1.512,1.512,0.487,0.6,0.0
21.9,1.512,1.512,0.487,0.6,0.0
21.92,1.513,1.513,0.487,0.6,0.0
21.94,1.507,1.507,0.489,0.6,0.0
21.96,1.508,1.508,0.489,0.6,0.0
21.98,1.504,1.504,0.49,0.6,0.0
22.0,1.506,1.506,0.49,0.6,0.0
22.02,1.502,1.502,0.492,0.6,0.0
22.04,1.499,1.499,0.494,0.6,0.0
22.06,1.503,1.503,0.494,0.6,0.0
22.08,1.5,1.5,0.496,0.6,0.0
22.1,1.498,1.498,0.497,0.6,0.0
22.12,1.497,1.497,0.499,0.6,0.0
22.14,1.501,1.501,0.499,0.6,0.0
22.16,1.5,1.5,0.501,0.6,0.0
22.18,1.499,1.499,0.503,0.6,0.0
22.2,1.504,1.504,0.503,0.6,0.0
22.22,1.503,1.503,0.504,0.6,0.0
22.24,1.503,1.503,0.506,0.6,0.0
22.26,1.509,1.509,0.506,0.6,0.0
22.28,1.508,1.508,0.508,0.6,0.0
22.3,1.508,1.508,0.51,0.6,0.0
22.32,1.514,1.514,0.51,0.6,0.0
22.34,1.514,1.514,0.511,0.6,0.0
22.36,1.52,1.52,0.511,0.6,0.0
22.38,1.519,1.519,0.513,0.6,0.0
22.4,1.525,1.525,0.513,0.6,0.0
22.42,1.525,1.525,0.515,0.6,0.0
22.44,1.53,1.53,0.515,0.6,0.0
22.46,1.535,1.535,0.515,0.6,0.0
22.48,1.54,1.54,0.515,0.6,0.0
22.5,1.539,1.539,0.517,0.6,0.0
22.52,1.544,1.544,0.517,0.6,0.0
22.54,1.549,1.549,0.517,0.6,0.0
22.56,1.553,1.553,0.517,0.6,0.0
22.58,1.557,1.557,0.517,0.6,0.0
22.6,1.555,1.555,0.518,0.6,0.0
22.62,1.559,1.559,0.518,0.6,0.0
22.64,1.563,1.563,0.518,0.6,0.0
22.66,1.567,1.567,0.518,0.6,0.0
22.68,1.571,1.571,0.518,0.6,0.0
22.7,1.574,1.574,0.518,0.6,0.0
22.72,1.577,1.577,0.518,0.6,0.0
22.74,1.574,1.574,0.52,0.6,0.0
22.76,1.578,1.578,0.52,0.6,0.0
22.78,1.581,1.581,0.52,0.6,0.0
22.8,1.584,1.584,0.52,0.6,0.0
22.82,1.587,1.587,0.52,0.6,0.0
22.84,1.59,1.59,0.52,0.6,0.0
22.86,1.592,1.592,0.52,0.6,0.0
22.88,1.589,1.589,0.522,0.6,0.0
22.9,1.592,1.592,0.522,0.6,0.0
22.92,1.595,1.595,0.522,0.6,0.0
22.94,1.592,1.592,0.524,0.6,0.0
22.96,1.595,1.595,0.524,0.6,0.0
22.98,1.598,1.598,0.524,0.6,0.0
23.0,1.596,1.596,0.525,0.6,0.0
23.02,1.599,1.599,0.525,0.6,0.0
23.04,1.597,1.597,0.527,0.6,0.0
23.06,1.6,1.6,0.527,0.6,0.0
23.08,1.598,1.598,0.529,0.6,0.0
23.1,1.597,1.597,0.531,0.6,0.0
23.12,1.601,1.601,0.531,0.6,0.0
23.14,1.6,1.6,0.532,0.6,0.0
23.16,1.598,1.598,0.534,0.6,0.0
23.18,1.598,1.598,0.536,0.6,0.0
23.2,1.603,1.603,0.536,0.6,0.0
23.22,1.602,1.602,0.538,0.6,0.0
23.24,1.602,1.602,0.539,0.6,0.0
23.26,1.602,1.602,0.541,0.6,0.0
23.28,1.602,1.602,0.543,0.6,0.0
23.3,1.608,1.608,0.543,0.6,0.0
23.32,1.608,1.608,0.545,0.6,0.0
23.34,1.608,1.608,0.546,0.6,0.0
23.36,1.609,1.609,0.548,0.6,0.0
23.38,1.61,1.61,0.55,0.6,0.0
23.4,1.616,1.616,0.55,0.6,0.0
23.42,1.616,1.616,0.552,0.6,0.0
23.44,1.617,1.617,0.553,0.6,0.0
23.46,1.623,1.623,0.553,0.6,0.0
23.48,1.624,1.624,0.555,0.6,0.0
23.5,1.624,1.624,0.557,0.6,0.0
23.52,1.625,1.625,0.559,0.6,0.0
23.54,1.631,1.631,0.559,0.6,0.0
23.56,1.632,1.632,0.56,0.6,0.0
23.58,1.638,1.638,0.56,0.6,0.0
23.6,1.638,1.638,0.562,0.6,0.0
23.62,1.644,1.644,0.562,0.6,0.0
23.64,1.644,1.644,0.564,0.6,0.0
23.66,1.65,1.65,0.564,0.6,0.0
23.68,1.649,1.649,0.565,0.6,0.0
23.7,1.655,1.655,0.565,0.6,0.0
23.72,1.66,1.66,0.565,0.6,0.0
23.74,1.659,1.659,0.567,0.6,0.0
23.76,1.664,1.664,0.567,0.6,0.0
23.78,1.668,1.668,0.567,0.6,0.0
23.8,1.672,1.672,0.567,0.6,0.0
23.82,1.671,1.671,0.569,0.6,0.0
23.84,1.675,1.675,0.569,0.6,0.0
23.86,1.679,1.679,0.569,0.6,0.0
23.88,1.682,1.682,0.569,0.6,0.0
23.9,1.68,1.68,0.571,0.6,0.0
23.92,1.684,1.684,0.571,0.6,0.0
23.94,1.687,1.687,0.571,0.6,0.0
23.96,1.69,1.69,0.571,0.6,0.0
23.98,1.693,1.693,0.571,0.6,0.0
24.0,1.69,1.69,0.572,0.6,0.0
24.02,1.694,1.694,0.572,0.6,0.0
24.04,1.697,1.697,0.572,0.6,0.0
24.06,1.694,1.694,0.574,0.6,0.0
24.08,1.697,1.697,0.574,0.6,0.0
24.1,1.7,1.7,0.574,0.6,0.0
24.12,1.697,1.697,0.576,0.6,0.0
24.14,1.7,1.7,0.576,0.6,0.0
24.16,1.697,1.697,0.578,0.6,0.0
24.18,1.701,1.701,0.578,0.6,0.0
24.2,1.698,1.698,0.579,0.6,0.0
24.22,1.702,1.702,0.579,0.6,0.0
24.24,1.705,1.705,0.579,0.6,0.0
24.26,1.703,1.703,0.581,0.6,0.0
24.28,1.701,1.701,0.583,0.6,0.0
24.3,1.704,1.704,0.583,0.6,0.0
24.32,1.702,1.702,0.585,0.6,0.0
24.34,1.706,1.706,0.585,0.6,0.0
24.36,1.704,1.704,0.586,0.6,0.0
24.38,1.708,1.708,0.586,0.6,0.0
24.4,1.706,1.706,0.588,0.6,0.0
24.42,1.71,1.71,0.588,0.6,0.0
24.44,1.709,1.709,0.59,0.6,0.0
24.46,1.713,1.713,0.59,0.6,0.0
24.48,1.711,1.711,0.592,0.6,0.0
24.5,1.715,1.715,0.592,0.6,0.0
24.52,1.719,1.719,0.592,0.6,0.0
24.54,1.716,1.716,0.593,0.6,0.0
24.56,1.72,1.72,0.593,0.6,0.0
24.58,1.724,1.724,0.593,0.6,0.0
24.6,1.721,1.721,0.595,0.6,0.0
24.62,1.725,1.725,0.595,0.6,0.0
24.64,1.728,1.728,0.595,0.6,0.0
24.66,1.731,1.731,0.595,0.6,0.0
24.68,1.728,1.728,0.597,0.6,0.0
24.7,1.731,1.731,0.597,0.6,0.0
24.72,1.734,1.734,0.597,0.6,0.0
24.74,1.731,1.731,0.599,0.6,0.0
24.76,1.734,1.734,0.599,0.6,0.0
24.78,1.737,1.737,0.599,0.6,0.0
24.8,1.74,1.74,0.599,0.6,0.0
24.82,1.737,1.737,0.6,0.6,0.0
24.84,1.739,1.739,0.6,0.6,0.0
24.86,1.742,1.742,0.6,0.6,0.0
24.88,1.744,1.744,0.6,0.6,0.0
24.9,1.746,1.746,0.6,0.6,0.0
24.92,1.748,1.748,0.6,0.6,0.0
24.94,1.745,1.745,0.602,0.6,0.0
24.96,1.747,1.747,0.602,0.6,0.0
24.98,1.749,1.749,0.602,0.6,0.0
25.0,1.751,1.751,0.602,0.6,0.0
25.02,1.753,1.753,0.602,0.6,0.0
25.04,1.754,1.754,0.602,0.6,0.0
25.06,1.75,1.75,0.604,0.6,0.0
25.08,1.752,1.752,0.604,0.6,0.0
25.1,1.754,1.754,0.604,0.6,0.0
25.12,1.755,1.755,0.604,0.6,0.0
25.14,1.751,1.751,0.606,0.6,0.0
